year,age,mx,log_mx
1979,95,0.04479408347035022,-3.105679213676568
1979,96,0.048590568697806966,-3.024325826623618
1979,97,0.0532356310128347,-2.933027350940562
1979,98,0.057271063026458686,-2.8599597910853105
1979,99,0.062454267241897954,-2.77332071421018
1979,100,0.06901387890188028,-2.673447651106009
1979,101,0.07450216485013099,-2.59692709562779
1979,102,0.08087234702039992,-2.5148833301563056
1979,103,0.08885916220137441,-2.4207026098175564
1979,104,0.0960302918598378,-2.343091597079998
1979,105,0.10747135503599435,-2.2305309317039153
1979,106,0.11388695780908653,-2.1725489207122544
1979,107,0.12629822923976286,-2.0691092699950544
1979,108,0.13633656902469865,-1.992628678211588
1979,109,0.14883699553473795,-1.904903561579947
1979,110,0.16104618955939884,-1.826064063469936
1980,50,0.0009561046704455355,-6.952643162992497
1980,51,0.0010346425062637687,-6.873699316506774
1980,52,0.001137472093618517,-6.778946940522732
1980,53,0.0012458231836271396,-6.687958775887988
1980,54,0.0013109051362601362,-6.6370374366507585
1980,55,0.0014439705321214367,-6.540358645837849
1980,56,0.0015731466451350358,-6.454677432846326
1980,57,0.0017446259034941383,-6.351215128262625
1980,58,0.0018988752454981738,-6.2664935441503395
1980,59,0.0020459820306829106,-6.191877394148694
1980,60,0.0022706282199067233,-6.0876987369191395
1980,61,0.0024258941528811375,-6.021555099716668
1980,62,0.0026655159569304488,-5.927357635251379
1980,63,0.0029094602521183835,-5.839787695374037
1980,64,0.0031373078150719468,-5.764390230560683
1980,65,0.003456951229759585,-5.667368225819461
1980,66,0.0037109109959702546,-5.59647788103116
1980,67,0.004054297730349417,-5.507977792516925
1980,68,0.004419708932093408,-5.421681437528454
1980,69,0.004842946533121974,-5.330231955654616
1980,70,0.005308638514332019,-5.238419876918591
1980,71,0.00565402482656263,-5.175387628747151
1980,72,0.006117470599726985,-5.096606568588381
1980,73,0.006797767378635946,-4.9911610473822625
1980,74,0.007199300628991981,-4.933771392540248
1980,75,0.008008151696413645,-4.827295294040039
1980,76,0.008764851881807582,-4.737005659575733
1980,77,0.009322348038557922,-4.67534074654746
1980,78,0.01024256576219464,-4.581203128042049
1980,79,0.011210770312234214,-4.490880327734925
1980,80,0.012228734400948833,-4.403966817798165
1980,81,0.01332881649652355,-4.31782693369011
1980,82,0.014569958183097628,-4.228793528847939
1980,83,0.015909104886416434,-4.140863699282632
1980,84,0.01693113793760301,-4.078600870825167
1980,85,0.018962218797702556,-3.965306763806893
1980,86,0.02033006792945222,-3.895654310006971
1980,87,0.022104859386141335,-3.8119578129030214
1980,88,0.024436831081686115,-3.7116638142276144
1980,89,0.026169455095282183,-3.6431623843885284
1980,90,0.028394951974531003,-3.5615438969895825
1980,91,0.03060310252216708,-3.486653885550078
1980,92,0.03438368629812518,-3.3701730626076296
1980,93,0.036311789869133124,-3.3156128006608343
1980,94,0.03971877983475053,-3.225931159442403
1980,95,0.042893056382541796,-3.1490453220330497
1980,96,0.04751286949294723,-3.0467546679446333
1980,97,0.05097381047466224,-2.9764432982590785
1980,98,0.05721022231283564,-2.861022684800569
1980,99,0.06113710216266094,-2.7946363603934308
1980,100,0.06624260496190683,-2.714431443562641
1980,101,0.07324215952977298,-2.6139840739500486
1980,102,0.0785886475372358,-2.543528023346981
1980,103,0.08637873260403969,-2.4490137838883204
1980,104,0.09502147967499606,-2.3536523110967016
1980,105,0.10169336764803485,-2.2857931929211186
1980,106,0.11119571113011913,-2.196463466883206
1980,107,0.1206143178282441,-2.1151572801086753
1980,108,0.13187847172076908,-2.0258744492536307
1980,109,0.14850041503904685,-1.907167525867552
1980,110,0.15349763340694703,-1.8740701296180557
1981,50,0.0009623320910349933,-6.946150957893392
1981,51,0.0010398285889595986,-6.868699397720964
1981,52,0.0011516478681728446,-6.766561433423881
1981,53,0.0012567497234755012,-6.679226475423043
1981,54,0.0013391423288356217,-6.6157259230484975
1981,55,0.0014698281576947833,-6.522609784552133
1981,56,0.0015918974276438076,-6.442828623507619
1981,57,0.001751617128383406,-6.347215844377714
1981,58,0.0019018319238877479,-6.264937686856295
1981,59,0.0020664938336245695,-6.181901907987629
1981,60,0.002259940319626002,-6.092416873291752
1981,61,0.0024624134280168838,-6.006613341671297
1981,62,0.002707155653399831,-5.911856769670645
1981,63,0.0028789116138382607,-5.850342968122681
1981,64,0.0031593997594012366,-5.757373218982589
1981,65,0.0035272540270460738,-5.647235606775983
1981,66,0.0037235073978868693,-5.593089206005592
1981,67,0.004130318824632579,-5.489400677741152
1981,68,0.0043984534627554035,-5.42650228558092
1981,69,0.004871042629525286,-5.324447272497139
1981,70,0.005255650347697997,-5.2484515244232535
1981,71,0.005755425536357512,-5.157612297516236
1981,72,0.006222233033117555,-5.079626428119395
1981,73,0.00688271935748363,-4.97874144968154
1981,74,0.007393997137184826,-4.907086805648618
1981,75,0.008039535886982772,-4.823383922957098
1981,76,0.008809332824500695,-4.731943571243239
1981,77,0.009477846748303471,-4.6587981247694605
1981,78,0.01015177406240466,-4.590106804294002
1981,79,0.011145334415643348,-4.4967343067045356
1981,80,0.012229598562314202,-4.4038961538353325
1981,81,0.013643105895437562,-4.294520947543554
1981,82,0.014937073174962057,-4.203909023759771
1981,83,0.015683236250959392,-4.155162891800011
1981,84,0.017334022021524936,-4.055084117847061
1981,85,0.018713464816859413,-3.9785119705463554
1981,86,0.02056469336582107,-3.884179587898582
1981,87,0.022047657735494,-3.814548907879237
1981,88,0.02440155994719571,-3.7131082164644416
1981,89,0.02626029490214864,-3.639697180081106
1981,90,0.028477825792692226,-3.5586295369012544
1981,91,0.031170635885072302,-3.468278784863264
1981,92,0.0334777872212438,-3.3968731281005136
1981,93,0.03744207009300187,-3.284960337955671
1981,94,0.040143718653710435,-3.215289297809532
1981,95,0.044746298975988606,-3.106746542128656
1981,96,0.048396472894076115,-3.028328342004333
1981,97,0.05290080549496601,-2.9393367134858694
1981,98,0.056656655988113716,-2.8707458052393173
1981,99,0.06276371144866522,-2.768378215697814
1981,100,0.06832858154289526,-2.6834271293264
1981,101,0.07312449679163717,-2.615591854935679
1981,102,0.0799821828676894,-2.525951383266618
1981,103,0.0882982422011342,-2.427035078692295
1981,104,0.0948958126016666,-2.354975698663612
1981,105,0.10241358349034115,-2.278735923901269
1981,106,0.1135298779638482,-2.1756892347305374
1981,107,0.12376024220896313,-2.0894091156332433
1981,108,0.13192011511846294,-2.0255587280927347
1981,109,0.14556511196256985,-1.9271317875736567
1981,110,0.15781180265617725,-1.8463520783345633
1982,50,0.0009451061970411164,-6.9642132589631585
1982,51,0.0010505364865728952,-6.858454305704661
1982,52,0.001139226455274124,-6.777405794898779
1982,53,0.0012241254587187019,-6.705528601191474
1982,54,0.0013303920464704266,-6.622281608402865
1982,55,0.0014393058332612249,-6.543594341857878
1982,56,0.0016085373832380589,-6.432429970499584
1982,57,0.0017095832659350275,-6.371505642299809
1982,58,0.0018758767898607762,-6.27867910760143
1982,59,0.0020859026838818957,-6.172553575513898
1982,60,0.002245859763085377,-6.098666863134674
1982,61,0.0024331167566583605,-6.018582227570005
1982,62,0.0026474848644487932,-5.934145197427134
1982,63,0.00286916451867908,-5.853734400065092
1982,64,0.0030867247733980386,-5.78064469409439
1982,65,0.0034276266629448197,-5.675887192303306
1982,66,0.0036679494231927744,-5.6081225133436226
1982,67,0.004127529748585096,-5.490076174785886
1982,68,0.004326153786729824,-5.443076402677258
1982,69,0.0047738104754999205,-5.34461045116231
1982,70,0.005214168835317081,-5.256375582844897
1982,71,0.005640388921967003,-5.177802258054081
1982,72,0.006180509172453161,-5.086354620541848
1982,73,0.006773733960530647,-4.994702798972984
1982,74,0.007431893848304826,-4.901974560631696
1982,75,0.007985583879315057,-4.8301173779702795
1982,76,0.008680509703920957,-4.746675030384047
1982,77,0.009486381411788996,-4.657898044472001
1982,78,0.010295141421524507,-4.5760832016832325
1982,79,0.011119067278406908,-4.499093871518749
1982,80,0.012197577912577707,-4.40651787870889
1982,81,0.013446895460422673,-4.309007020363925
1982,82,0.01447265445595217,-4.23549430969272
1982,83,0.0157401412364732,-4.1515410629408125
1982,84,0.017113197444973183,-4.067905332735086
1982,85,0.01876510034457252,-3.975756498976862
1982,86,0.020397102055911543,-3.892362444305655
1982,87,0.022214465468252703,-3.8070116046324505
1982,88,0.023996236304868062,-3.7298582815623296
1982,89,0.025597415316823417,-3.665263896780432
1982,90,0.02835644110789396,-3.562901075041311
1982,91,0.031053848223902968,-3.4720325419245417
1982,92,0.03351164006005048,-3.3958624360238
1982,93,0.037074920027985125,-3.29481454799391
1982,94,0.03972718303355324,-3.2257196144241123
1982,95,0.042680761751137226,-3.1540070047430677
1982,96,0.0479124316887176,-3.0383802740272214
1982,97,0.051608536918859735,-2.964068176015048
1982,98,0.05632232980769371,-2.876664200663847
1982,99,0.06022680820436637,-2.8096377067830365
1982,100,0.0665129330918427,-2.710358867645514
1982,101,0.07256816881336599,-2.623228899393868
1982,102,0.0791786274009717,-2.536048872627789
1982,103,0.08692836093641772,-2.4426709370508872
1982,104,0.09318320097119798,-2.373187820627201
1982,105,0.10186774466516069,-2.284079927967926
1982,106,0.11307945276270805,-2.1796645855502397
1982,107,0.12084285890780205,-2.113264264122192
1982,108,0.13368657672320394,-2.0122571983946544
1982,109,0.1409466328229367,-1.9593739508670913
1982,110,0.1559000240559031,-1.8585403486149985
1983,50,0.0009466242762655272,-6.962608295072476
1983,51,0.0010391681320929065,-6.869334758885532
1983,52,0.0011100847369462233,-6.80331892698042
1983,53,0.0012146715493332222,-6.7132815685021985
1983,54,0.0012896385438446714,-6.653393298441532
1983,55,0.001417600381197692,-6.55878970920993
1983,56,0.001573650222586514,-6.45435737567267
1983,57,0.0016934766862517258,-6.380971652407807
1983,58,0.001871281719748074,-6.281131671272929
1983,59,0.0020137991100035225,-6.207732236431649
1983,60,0.0022112498292794595,-6.114197389695727
1983,61,0.00237400623711802,-6.043176355536941
1983,62,0.00257930127465726,-5.960236740504248
1983,63,0.0028690523846187973,-5.853773483307217
1983,64,0.003107371862876028,-5.773977970224106
1983,65,0.0033640749941930676,-5.694602243959084
1983,66,0.003693321662326536,-5.601229046355993
1983,67,0.00402312775236075,-5.515695631022596
1983,68,0.004391052149157848,-5.428186411099168
1983,69,0.004710378017416549,-5.3579871156994985
1983,70,0.005106778334888462,-5.277186536431624
1983,71,0.00560426718935687,-5.184226973314746
1983,72,0.006120211262985247,-5.096158662958079
1983,73,0.0065518722351337036,-5.0280044327537174
1983,74,0.007069305792540495,-4.951992994482999
1983,75,0.007902090293516014,-4.84062796039206
1983,76,0.008674395613567833,-4.747379625482
1983,77,0.009340101363692257,-4.673438174156565
1983,78,0.010129663695203787,-4.59228716016664
1983,79,0.011077301633045987,-4.502857162246092
1983,80,0.012063367304970006,-4.417581913971625
1983,81,0.012973286929008504,-4.34486288723952
1983,82,0.014307808701366552,-4.246949827721814
1983,83,0.01572005239144385,-4.152818159197581
1983,84,0.01698093416797877,-4.075664083830224
1983,85,0.01838685710070902,-3.996119157597362
1983,86,0.02019902323628449,-3.902121030383483
1983,87,0.02195895407414741,-3.8185802921569008
1983,88,0.023518753430153964,-3.7499571577749067
1983,89,0.02620948874304485,-3.641633768016206
1983,90,0.028398036231977626,-3.5614352829670755
1983,91,0.030769530880042653,-3.4812303357818717
1983,92,0.033541881879038324,-3.394960415662638
1983,93,0.0364290988203816,-3.312387405561581
1983,94,0.039279567288239024,-3.2370508116400774
1983,95,0.043360633117046826,-3.1382033205494393
1983,96,0.046923077254796317,-3.0592456722068873
1983,97,0.051644894469736025,-2.9633639369037668
1983,98,0.05530494110646339,-2.8948930235147827
1983,99,0.060066074669611974,-2.812310078191414
1983,100,0.0653214074118883,-2.728435464696067
1983,101,0.0724970112634042,-2.624209941924284
1983,102,0.07807708771943886,-2.5500586362481323
1983,103,0.08457364040837925,-2.4701326400179835
1983,104,0.0914167913569826,-2.3923261045179056
1983,105,0.1033973465791691,-2.269175978947239
1983,106,0.10984305816571838,-2.2087026759060118
1983,107,0.11872253277137272,-2.13096616579996
1983,108,0.12946075052518535,-2.044377528529613
1983,109,0.1432754420963206,-1.942986332900375
1983,110,0.15372799196297562,-1.8725705242454849
1984,50,0.0008830743047114287,-7.032101210604683
1984,51,0.000978139968783066,-6.929857780804672
1984,52,0.0010608301018868239,-6.848703562345141
1984,53,0.0011558031161479443,-6.762959837988069
1984,54,0.0012334320286283673,-6.697954727989565
1984,55,0.0013325961615687032,-6.620626238247683
1984,56,0.0014662924910685837,-6.52501817900057
1984,57,0.0015957954799150154,-6.4403829335825025
1984,58,0.0017446542595589774,-6.351198875016388
1984,59,0.0019168991516512479,-6.2570464236831205
1984,60,0.0020562866237595167,-6.186853532662328
1984,61,0.0022339941190396718,-6.103964210818597
1984,62,0.002424328344253179,-6.022200764398352
1984,63,0.0026880038470732353,-5.9189564251194176
1984,64,0.002917125370324769,-5.837156609820691
1984,65,0.003191396457330842,-5.747296697055981
1984,66,0.0033996191850365386,-5.684091858034001
1984,67,0.0037310665015810964,-5.591061160838415
1984,68,0.004134499263077032,-5.488389055039574
1984,69,0.004461651979639263,-5.412236182508692
1984,70,0.004895341625057813,-5.319471214820449
1984,71,0.0053181068839557024,-5.236637887838328
1984,72,0.005776635446232361,-5.153933868513385
1984,73,0.006204973504662455,-5.082404130332676
1984,74,0.006789160896280918,-4.992427924388159
1984,75,0.007423425101100691,-4.903114724387238
1984,76,0.008247872778271338,-4.797799956941319
1984,77,0.008836412676451681,-4.728874290525312
1984,78,0.009540256565566719,-4.652234900218295
1984,79,0.010415797738231654,-4.564431612077
1984,80,0.011367889744220538,-4.4769625870186305
1984,81,0.012299273321468384,-4.398215097904447
1984,82,0.01351493708481997,-4.303959754475811
1984,83,0.014768294227205004,-4.21527267812616
1984,84,0.01629900899681643,-4.116650970759001
1984,85,0.017579692322410325,-4.041010888447639
1984,86,0.0189087963615412,-3.9681280492343918
1984,87,0.020395648013953147,-3.8924337335399684
1984,88,0.0220748363510389,-3.813316945836063
1984,89,0.024568493491367808,-3.7062904092915336
1984,90,0.026810998723466158,-3.618943075527091
1984,91,0.02926739729253461,-3.531281102883381
1984,92,0.031492397876206134,-3.4580090995403707
1984,93,0.03418581032821603,-3.375944623693253
1984,94,0.037182407961549285,-3.291919533816949
1984,95,0.040849141396545746,-3.1978694763414284
1984,96,0.04320647909390314,-3.1417648159522664
1984,97,0.04718921283653698,-3.053589954109031
1984,98,0.05099691672908005,-2.9759901043779147
1984,99,0.05666260718804781,-2.8706407710240787
1984,100,0.06188602164673668,-2.782460946332097
1984,101,0.06827149620392081,-2.6842629318125946
1984,102,0.07347609160680053,-2.610795209940964
1984,103,0.08038445143137211,-2.5209345116565673
1984,104,0.08694844487035122,-2.4424399236741503
1984,105,0.09431087938660819,-2.3611587260438993
1984,106,0.10205756312642712,-2.282218280503531
1984,107,0.1126207070273045,-2.1837296811847433
1984,108,0.12226209760441963,-2.1015881976138036
1984,109,0.13175038191961033,-2.026846192744295
1984,110,0.14415531641022605,-1.9368639744801681
1985,50,0.0008632186845261744,-7.054842498603345
1985,51,0.0009596903745305765,-6.948899852055909
1985,52,0.001035798240942978,-6.872582902235263
1985,53,0.0011293945272458272,-6.786073606455512
1985,54,0.001211581874801149,-6.715828438644822
1985,55,0.001324025594799831,-6.627078490234358
1985,56,0.0014676027560447695,-6.524124987558521
1985,57,0.0015676688875699595,-6.458165547994765
1985,58,0.0017077616993815138,-6.3725717136180515
1985,59,0.0018834146921459284,-6.274668824055444
1985,60,0.002060984433616837,-6.1845715299325965
1985,61,0.00224512454934857,-6.098994280775096
1985,62,0.002419676583667802,-6.024121390857057
1985,63,0.00261230634389635,-5.947521791176969
1985,64,0.00287205315100805,-5.852728121349003
1985,65,0.003131594773250153,-5.766212891966857
1985,66,0.003384640489638593,-5.688507585159701
1985,67,0.003684368097758121,-5.603656247622313
1985,68,0.004051367926158686,-5.508700695346249
1985,69,0.004464164548525749,-5.411673193353599
1985,70,0.004686445172724909,-5.3630809428273025
1985,71,0.0051905249607924805,-5.260920438404577
1985,72,0.00556018593481981,-5.192123729764447
1985,73,0.006154290296582077,-5.090605831179564
1985,74,0.006674815957332285,-5.009413647011175
1985,75,0.007439553304844086,-4.9009444716110835
1985,76,0.007979242443728407,-4.830911803890342
1985,77,0.008548834997868867,-4.76196026287657
1985,78,0.00955472916267131,-4.650719046780975
1985,79,0.010084457635425976,-4.5967598883551934
1985,80,0.011227665349567593,-4.489374425917096
1985,81,0.012361576233824266,-4.393162308075034
1985,82,0.013269632589318988,-4.322277118337148
1985,83,0.014493746716460816,-4.2340379835090864
1985,84,0.015751430809157932,-4.150824072810754
1985,85,0.017035240000686323,-4.07247113928713
1985,86,0.018625392619773022,-3.9832294346824297
1985,87,0.01991889451788979,-3.91608652445552
1985,88,0.02214051094151542,-3.810346274212043
1985,89,0.02380304008057049,-3.73794197198431
1985,90,0.02631683891020745,-3.6375462819336324
1985,91,0.028318639274324358,-3.564235059533981
1985,92,0.030898064991219765,-3.4770617186826276
1985,93,0.03360243466452734,-3.393156754384306
1985,94,0.03636560914421569,-3.3141317546781517
1985,95,0.04012693839311229,-3.215707389836181
1985,96,0.043343223211654014,-3.138604915273457
1985,97,0.0468190373133917,-3.0614653785704946
1985,98,0.051270646652595495,-2.970636880576473
1985,99,0.05597438759425878,-2.8828610572582174
1985,100,0.06129364313401967,-2.792079142330502
1985,101,0.06659924687629339,-2.7090620096634943
1985,102,0.07202253273473071,-2.630776254277136
1985,103,0.07899775241790429,-2.538335877326111
1985,104,0.08770836729971206,-2.4337379759485502
1985,105,0.09311904988183604,-2.373876498210039
1985,106,0.09882458710494328,-2.3144088478506832
1985,107,0.10941094373355405,-2.212644359869785
1985,108,0.11969837850478743,-2.1227802128358815
1985,109,0.13273451305989217,-2.0194042881147047
1985,110,0.1445690796034595,-1.9339978261241941
1986,50,0.0008697342277778337,-7.047322878298623
1986,51,0.0009437871232536191,-6.965609922276801
1986,52,0.0010157927401145243,-6.892085946586122
1986,53,0.0011207979290344386,-6.793714410699752
1986,54,0.0012236560857564192,-6.705912110062267
1986,55,0.0013132486000692145,-6.6352513641355575
1986,56,0.00144849885570845,-6.537227530738992
1986,57,0.0015911660156774513,-6.443288188321361
1986,58,0.0016837366704309461,-6.386739746867357
1986,59,0.0018683757451873383,-6.2826858110158845
1986,60,0.0020463026876817118,-6.191720681201514
1986,61,0.0022332466084395318,-6.10429887404931
1986,62,0.00237982348743504,-6.04072895899237
1986,63,0.0026097975426064442,-5.948482630538822
1986,64,0.0028534955053402633,-5.859210543127962
1986,65,0.0031385135040679787,-5.764005997501916
1986,66,0.0034481387352910094,-5.669920690536846
1986,67,0.0036892879268011435,-5.602321813318162
1986,68,0.004059286770801579,-5.506747993017027
1986,69,0.004355346461442121,-5.436351116975833
1986,70,0.004733376347076296,-5.353116515673837
1986,71,0.005227868895412118,-5.253751560923258
1986,72,0.005723245988167535,-5.163219154097701
1986,73,0.006246315434538074,-5.0757635195491515
1986,74,0.006625905095058507,-5.016768298319218
1986,75,0.007193124953101367,-4.934629576761443
1986,76,0.008043758993854152,-4.822858768503396
1986,77,0.008431056836183346,-4.775833148730749
1986,78,0.00935624789844565,-4.671710934411388
1986,79,0.01014472427291819,-4.590801484691921
1986,80,0.011271093662602712,-4.485513913704136
1986,81,0.012116160990042542,-4.4132150985133345
1986,82,0.01324387854709372,-4.324219829748902
1986,83,0.014367274004753686,-4.242802297321284
1986,84,0.015573825794418775,-4.162163607557119
1986,85,0.01709879014187852,-4.068747569913488
1986,86,0.018334173986966112,-3.9989885296345156
1986,87,0.019939944256976105,-3.9150303099901604
1986,88,0.021841906554968957,-3.8239248354426105
1986,89,0.02383599009613961,-3.736558651597591
1986,90,0.02581220778723602,-3.6569077289163046
1986,91,0.028339439815913508,-3.5635008114670628
1986,92,0.03150893638212572,-3.4574840787136156
1986,93,0.03346289781805845,-3.3973179817324164
1986,94,0.03686201035521723,-3.3005737879342596
1986,95,0.03965097997540263,-3.22763961555973
1986,96,0.04380920865717512,-3.1279112403832645
1986,97,0.04660160421643026,-3.0661203131977874
1986,98,0.05178780688707771,-2.9606005457052222
1986,99,0.05607507521734961,-2.8810638572062857
1986,100,0.061086266179264694,-2.7954682141873057
1986,101,0.06539877304448923,-2.7272517814825963
1986,102,0.07177198172785562,-2.634261105717721
1986,103,0.07958138243990837,-2.5309751024339597
1986,104,0.08417049184801857,-2.474910872268317
1986,105,0.09267159239484052,-2.378693300032299
1986,106,0.10176792209426588,-2.2850603316514166
1986,107,0.11248345756464066,-2.184949112019533
1986,108,0.1215375815688382,-2.1075317507052667
1986,109,0.1325356212219165,-2.0209038302760085
1986,110,0.1416651218380148,-1.954289303458123
1987,50,0.0008599605511622246,-7.058624040510415
1987,51,0.000940340945637355,-6.969268040338069
1987,52,0.0010280652810976017,-6.880076610952163
1987,53,0.0011095794485783852,-6.8037742106038275
1987,54,0.001233355955950673,-6.698016405505585
1987,55,0.0013257728029045619,-6.625759742091512
1987,56,0.0014374773191984586,-6.54486556336614
1987,57,0.001556942199915692,-6.465031509545294
1987,58,0.0017317101072568063,-6.358645857413624
1987,59,0.0018739877066778724,-6.279686655124524
1987,60,0.00202098601014272,-6.204169762829679
1987,61,0.002180231957000877,-6.128324005547482
1987,62,0.0024216081479132177,-6.02332343558072
1987,63,0.002611344989675348,-5.947889868665479
1987,64,0.0028748127721356714,-5.851767729588819
1987,65,0.0031006817723695985,-5.776133265100501
1987,66,0.0034233969336609194,-5.677121965403024
1987,67,0.003672696520718914,-5.60682913992004
1987,68,0.00406462213778406,-5.505434495337622
1987,69,0.004390650249079507,-5.428277942344568
1987,70,0.004678719194552216,-5.364730882886527
1987,71,0.005147570901031957,-5.269230345280169
1987,72,0.005708995721073923,-5.165712151505652
1987,73,0.006136583215296163,-5.093487171308779
1987,74,0.006627610504468713,-5.016510946312226
1987,75,0.007260268183459034,-4.925338510957302
1987,76,0.007988704618261113,-4.829726657721771
1987,77,0.008630500053521601,-4.752452831936082
1987,78,0.009343059729405129,-4.67312148623391
1987,79,0.010020455530952384,-4.603126722187895
1987,80,0.011283458035689833,-4.484417516445516
1987,81,0.011968543514870129,-4.42547344477133
1987,82,0.013291792448634215,-4.320608543369885
1987,83,0.014098414149657183,-4.261692959578944
1987,84,0.015502822105674115,-4.166733200296096
1987,85,0.016825377569384885,-4.084866962729299
1987,86,0.018636318815382948,-3.9826429776732235
1987,87,0.020000806991608673,-3.911982656661735
1987,88,0.022026240612932315,-3.8155207812578134
1987,89,0.02426396606735935,-3.7187629070736175
1987,90,0.025992573568162012,-3.649944413755011
1987,91,0.028013223243347523,-3.5750786215949892
1987,92,0.030674005202521257,-3.484339719146689
1987,93,0.0331651074347011,-3.4062569366098616
1987,94,0.03678025291980775,-3.302794183271483
1987,95,0.03998658534154161,-3.2192112475775683
1987,96,0.04336313310044185,-3.1381456666097005
1987,97,0.046570764758846285,-3.066782300416732
1987,98,0.05012888654878155,-2.993157859228453
1987,99,0.05559016679809597,-2.8897489495158464
1987,100,0.06053899104297373,-2.8044676414842695
1987,101,0.06548266036140886,-2.7259698986941245
1987,102,0.07135009338610604,-2.640156626214934
1987,103,0.07808425622990942,-2.5499668272217204
1987,104,0.08600653614573087,-2.453331983922067
1987,105,0.09098171815028397,-2.397096692095713
1987,106,0.1006440173971561,-2.296165568333524
1987,107,0.11111448419357514,-2.19719422005483
1987,108,0.11730492747818905,-2.1429785167183044
1987,109,0.13031659095673462,-2.0377884740488046
1987,110,0.14215153281606216,-1.950861657854541
1988,50,0.0008676132987964732,-7.0497644508712245
1988,51,0.0009273164223216573,-6.983215710488903
1988,52,0.0010029200387985228,-6.90483949521568
1988,53,0.0010945238787948598,-6.817435824158615
1988,54,0.0011974806676688442,-6.727535372718625
1988,55,0.0012912819420673781,-6.652119800514121
1988,56,0.00139705810225804,-6.573386608836292
1988,57,0.0015322548406159562,-6.481014876447961
1988,58,0.0016769195851931437,-6.39079674887507
1988,59,0.0018614451906997559,-6.2864021087058415
1988,60,0.001980657155817619,-6.224326592463693
1988,61,0.0021570897146678653,-6.138995320104466
1988,62,0.0023303206141024983,-6.061749418251802
1988,63,0.0026070526780300704,-5.949534937855912
1988,64,0.0028108856974778584,-5.87425565046796
1988,65,0.0030736773791165285,-5.784880590864571
1988,66,0.003335153847955944,-5.703236469357444
1988,67,0.003588369809728564,-5.630057271610557
1988,68,0.003942821471117082,-5.535858702535722
1988,69,0.004241578268845724,-5.462819845781537
1988,70,0.004685885106274805,-5.363200457704414
1988,71,0.0051386982417336614,-5.270955491953986
1988,72,0.005672681815683508,-5.172093289698152
1988,73,0.0059653368371060875,-5.121789756106854
1988,74,0.006633736818284134,-5.015587010892674
1988,75,0.007196578178189135,-4.934149618957929
1988,76,0.007676649930029162,-4.86957203401597
1988,77,0.008476209494008317,-4.770491922740853
1988,78,0.009332006848705776,-4.674305190928476
1988,79,0.00995959015274887,-4.609219357554689
1988,80,0.010959811482473417,-4.513520198114448
1988,81,0.011860768551812157,-4.434519085504347
1988,82,0.012979247802280889,-4.34440351990304
1988,83,0.013978764388583878,-4.270215930304056
1988,84,0.01534420809394255,-4.177017199023309
1988,85,0.01677064557954581,-4.088125207791028
1988,86,0.018073132238925392,-4.013328850222665
1988,87,0.019620343611436688,-3.931188311673267
1988,88,0.021524081700501862,-3.838582891575982
1988,89,0.023331598264871245,-3.757946688442682
1988,90,0.02553843230580695,-3.667570812179978
1988,91,0.027584744490733077,-3.5904923949168066
1988,92,0.03053225944174461,-3.488971467710582
1988,93,0.033033857067941756,-3.4102222717091593
1988,94,0.03536510619045261,-3.342029645799622
1988,95,0.03962201909255708,-3.2283702775625427
1988,96,0.04216107136439959,-3.166257963202846
1988,97,0.046128931405359196,-3.0763149465331083
1988,98,0.05097459140828987,-2.976427978085084
1988,99,0.054428157021049584,-2.910873666726225
1988,100,0.0609733052364235,-2.7973191296670232
1988,101,0.06353272426772676,-2.756200163028141
1988,102,0.06878138292411279,-2.6768221676940667
1988,103,0.0772507321918149,-2.560698885038004
1988,104,0.08272021758329791,-2.49229123786646
1988,105,0.09143523888438893,-2.3921243290446492
1988,106,0.09863177333943711,-2.316361824461381
1988,107,0.10796539274953498,-2.2259445407132903
1988,108,0.11823950177289891,-2.135043035484468
1988,109,0.12848560725942745,-2.051938386683187
1988,110,0.13939110167513996,-1.9704716157265576
1989,50,0.0008278932849727282,-7.096626294768305
1989,51,0.0008970989226398339,-7.016344420336293
1989,52,0.000995064773231032,-6.912702724199856
1989,53,0.0010593088786331958,-6.850138584792875
1989,54,0.001168836241118738,-6.751746690891163
1989,55,0.0012732576578822759,-6.66617657778036
1989,56,0.0013572920424220465,-6.6022637094771826
1989,57,0.0015090015912934593,-6.496307044661886
1989,58,0.001656320184958856,-6.403156893303357
1989,59,0.0017790169396743718,-6.331694348323328
1989,60,0.001954242970543784,-6.2377523878800085
1989,61,0.0021119116729186936,-6.160161735547376
1989,62,0.002304517265990218,-6.072884053538345
1989,63,0.0025264271687297493,-5.980949160590325
1989,64,0.0027226140978221388,-5.906162794826091
1989,65,0.0029859392305604617,-5.813840931525527
1989,66,0.003182725712885282,-5.75001730691008
1989,67,0.0035228196368676428,-5.648493576826965
1989,68,0.0037641937327006986,-5.5822215886843045
1989,69,0.004154116596807544,-5.483655485359892
1989,70,0.0045105767225092,-5.401330257255189
1989,71,0.004964931316737163,-5.305355815067661
1989,72,0.005360363245526887,-5.228723536507836
1989,73,0.0059706384629463136,-5.12090141207872
1989,74,0.006355536191717444,-5.0584290046949905
1989,75,0.006873353124671548,-4.980103209627429
1989,76,0.0074068522119496195,-4.905349732634226
1989,77,0.008231808518939373,-4.799749541296798
1989,78,0.008934378927385071,-4.717848642872294
1989,79,0.009835082708288458,-4.621799417589443
